country,city,location,number,first,last
US,Lakeview,"Michigan, Montcalm",1005,1,5
US,Potterville,"Michigan, Eaton",2671,2,1
US,Crystal Downs Country Club,"Michigan, Benzie",79,7,9
US,Flushing,"Michigan, Genesee",7949,7,9
US,Ecorse,"Michigan, Wayne",9226,9,6
US,Ypsilanti,"Michigan, Washtenaw",21076,2,6
US,Benzonia,"Michigan, Benzie",503,5,3
US,Vandalia,"Michigan, Cass",290,2,0
US,Gagetown,"Michigan, Tuscola",365,3,5
US,Wyandotte,"Michigan, Wayne",24977,2,7
US,Adrian,"Michigan, Lenawee",43877,4,7
US,Ionia,"Michigan, Ionia",14148,1,8
US,Orchard Lake Village,"Michigan, Oakland",2455,2,5
US,Capac,"Michigan, St. Clair",1838,1,8
US,Holland,"Michigan, Ottawa",100885,1,5
US,Three Rivers,"Michigan, St. Joseph",10654,1,4
US,Thompsonville,"Michigan, Benzie",444,4,4
US,Emmett,"Michigan, St. Clair",262,2,2
US,Muir,"Michigan, Ionia",610,6,0
US,Vandercook Lake,"Michigan, Jackson",4711,4,1
US,Clio,"Michigan, Genesee",2509,2,9
US,Mio,"Michigan, Oscoda",1884,1,4
US,Montgomery,"Michigan, Hillsdale",335,3,5
US,Michigamme,"Michigan, Marquette",250,2,0
US,Hazel Park,"Michigan, Oakland",16489,1,9
US,East Grand Rapids,"Michigan, Kent",11731,1,1
US,Central Lake,"Michigan, Antrim",936,9,6
US,Lake Victoria,"Michigan, Clinton",836,8,6
US,Fowler,"Michigan, Clinton",1218,1,8
US,Owosso,"Michigan, Shiawassee",21459,2,9
US,Suttons Bay,"Michigan, Leelanau",614,6,4
US,Manchester,"Michigan, Washtenaw",2156,2,6
US,Harbor Springs,"Michigan, Emmet",1203,1,3
US,Gladwin,"Michigan, Gladwin",2885,2,5
US,Springport,"Michigan, Jackson",783,7,3
US,Durand,"Michigan, Shiawassee",4669,4,9
US,Iron Mountain,"Michigan, Dickinson",18568,1,8
US,Unionville,"Michigan, Tuscola",479,4,9
US,Frankfort,"Michigan, Benzie",1280,1,0
US,Auburn Hills,"Michigan, Oakland",23296,2,6
US,Dundee,"Michigan, Monroe",4195,4,5
US,Ludington,"Michigan, Mason",10690,1,0
US,Walkerville,"Michigan, Oceana",258,2,8
US,Pentwater,"Michigan, Oceana",850,8,0
US,Lapeer,"Michigan, Lapeer",13228,1,8
US,Cedar Springs,"Michigan, Kent",3725,3,5
US,Village of Clarkston,"Michigan, Oakland",925,9,5
US,Constantine,"Michigan, St. Joseph",4131,4,1
US,Bronson,"Michigan, Branch",2304,2,4
US,Carsonville,"Michigan, Sanilac",496,4,6
US,Ellsworth,"Michigan, Antrim",347,3,7
US,Maple Grove,"Michigan, Benzie",50,5,0
US,Midland,"Michigan, Midland",59138,5,8
US,Rogers City,"Michigan, Presque Isle",2439,2,9
US,New Troy,"Michigan, Berrien",706,7,6
US,Oscoda,"Michigan, Iosco",696,6,6
US,Marcellus,"Michigan, Cass",1151,1,1
US,Pleasant Ridge,"Michigan, Oakland",2467,2,7
US,Atlanta,"Michigan, Montmorency",779,7,9
US,Napoleon,"Michigan, Jackson",1212,1,2
US,Homer,"Michigan, Calhoun",1640,1,0
US,Paw Paw Lake,"Michigan, Berrien",3817,3,7
US,Algonac,"Michigan, St. Clair",4044,4,4
US,Freeport,"Michigan, Barry",492,4,2
US,Augusta,"Michigan, Kalamazoo",903,9,3
US,Lake Isabella,"Michigan, Isabella",1677,1,7
US,Garden City,"Michigan, Wayne",26650,2,0
US,Carleton,"Michigan, Monroe",2363,2,3
US,Hickory Corners,"Michigan, Barry",142,1,2
US,Mayville,"Michigan, Tuscola",895,8,5
US,Pellston,"Michigan, Emmet",840,8,0
US,Blissfield,"Michigan, Lenawee",3233,3,3
US,Rockwood,"Michigan, Wayne",3183,3,3
US,Utica,"Michigan, Macomb",4924,4,4
US,White Cloud,"Michigan, Newaygo",1381,1,1
US,Romeo,"Michigan, Macomb",3620,3,0
US,Oak Park,"Michigan, Oakland",29654,2,4
US,Ashley,"Michigan, Gratiot",546,5,6
US,South Range,"Michigan, Houghton",742,7,2
US,Beechwood,"Michigan, Ottawa",3185,3,5
US,St. Joseph,"Michigan, Berrien",8363,8,3
US,Parchment,"Michigan, Kalamazoo",1844,1,4
US,Centreville,"Michigan, St. Joseph",1407,1,7
US,Mecosta,"Michigan, Mecosta",459,4,9
US,Cedar,"Michigan, Leelanau",106,1,6
US,Manitou Beach-Devils Lake,"Michigan, Lenawee",1817,1,7
US,Crystal Falls,"Michigan, Iron",1377,1,7
US,Lincoln,"Michigan, Alcona",314,3,4
US,Mulliken,"Michigan, Eaton",556,5,6
US,White Pigeon,"Michigan, St. Joseph",1523,1,3
US,Martin,"Michigan, Allegan",410,4,0
US,Bingham Farms,"Michigan, Oakland",1149,1,9
US,Empire,"Michigan, Leelanau",372,3,2
US,Grosse Pointe Farms,"Michigan, Wayne",9158,9,8
US,Munising,"Michigan, Alger",2783,2,3
US,Fowlerville,"Michigan, Livingston",3869,3,9
US,Jenison,"Michigan, Ottawa",17758,1,8
US,Pearl Beach,"Michigan, St. Clair",2853,2,3
US,Bessemer,"Michigan, Gogebic",1761,1,1
US,Elkton,"Michigan, Huron",758,7,8
US,North Branch,"Michigan, Lapeer",1012,1,2
US,Wellston,"Michigan, Manistee",265,2,5
US,Coloma,"Michigan, Berrien",1433,1,3
US,Stephenson,"Michigan, Menominee",839,8,9
US,Comstock Park,"Michigan, Kent",10292,1,2
US,South Rockwood,"Michigan, Monroe",1660,1,0
US,Gaines,"Michigan, Genesee",359,3,9
US,Copper Harbor,"Michigan, Keweenaw",102,1,2
US,Beulah,"Michigan, Benzie",341,3,1
US,Mount Clemens,"Michigan, Macomb",16312,1,2
US,Essexville,"Michigan, Bay",3326,3,6
US,South Monroe,"Michigan, Monroe",6215,6,5
US,Millington,"Michigan, Tuscola",1009,1,9
US,Camden,"Michigan, Hillsdale",508,5,8
US,Pinconning,"Michigan, Bay",1249,1,9
US,Hubbard Lake,"Michigan, Alcona",862,8,2
US,Applegate,"Michigan, Sanilac",231,2,1
US,Cassopolis,"Michigan, Cass",1703,1,3
US,Reed City,"Michigan, Osceola",2385,2,5
US,Bridgman,"Michigan, Berrien",2238,2,8
US,Haring,"Michigan, Wexford",389,3,9
US,Memphis,"Michigan, Macomb",1191,1,1
US,Cheboygan,"Michigan, Cheboygan",4371,4,1
US,Royal Oak,"Michigan, Oakland",59112,5,2
US,Fenton,"Michigan, Genesee",11286,1,6
US,East Tawas,"Michigan, Iosco",4236,4,6
US,Addison,"Michigan, Lenawee",588,5,8
US,Kingston,"Michigan, Tuscola",414,4,4
US,Lake Michigan Beach,"Michigan, Berrien",1249,1,9
US,Grass Lake,"Michigan, Jackson",1155,1,5
US,Boon,"Michigan, Wexford",239,2,9
US,Elsie,"Michigan, Clinton",976,9,6
US,Chatham,"Michigan, Alger",206,2,6
US,Kinde,"Michigan, Huron",422,4,2
US,Montrose,"Michigan, Genesee",1563,1,3
US,Pierson,"Michigan, Montcalm",171,1,1
US,Ortonville,"Michigan, Oakland",1451,1,1
US,Holyrood,"Kansas, Ellsworth",433,4,3
US,Parkerfield,"Kansas, Cowley",419,4,9
US,Caney,"Kansas, Montgomery",2026,2,6
US,Council Grove,"Kansas, Morris",2051,2,1
US,Mission Hills,"Kansas, Johnson",3573,3,3
US,Aurora,"Kansas, Cloud",57,5,7
US,Rantoul,"Kansas, Franklin",187,1,7
US,Miltonvale,"Kansas, Cloud",499,4,9
US,Waldo,"Kansas, Russell",30,3,0
US,Morrill,"Kansas, Brown",228,2,8
US,Lehigh,"Kansas, Marion",169,1,9
US,Liberty,"Kansas, Montgomery",112,1,2
US,Pratt,"Kansas, Pratt",6462,6,2
US,Protection,"Kansas, Comanche",485,4,5
US,Wakarusa,"Kansas, Shawnee",239,2,9
US,Summerfield,"Kansas, Marshall",146,1,6
US,Paxico,"Kansas, Wabaunsee",212,2,2
US,Whitewater,"Kansas, Butler",731,7,1
US,Peabody,"Kansas, Marion",1123,1,3
US,Moran,"Kansas, Allen",517,5,7
US,Burdett,"Kansas, Pawnee",233,2,3
US,Hamlin,"Kansas, Brown",36,3,6
US,Arma,"Kansas, Crawford",1439,1,9
US,Labette,"Kansas, Labette",73,7,3
US,Culver,"Kansas, Ottawa",118,1,8
US,Willowbrook,"Kansas, Reno",83,8,3
US,Tampa,"Kansas, Marion",103,1,3
US,Kirwin,"Kansas, Phillips",159,1,9
US,Centralia,"Kansas, Nemaha",514,5,4
US,Goessel,"Kansas, Marion",503,5,3
US,St. Paul,"Kansas, Neosho",599,5,9
US,Climax,"Kansas, Greenwood",66,6,6
US,Norcatur,"Kansas, Decatur",147,1,7
US,Brookville,"Kansas, Saline",256,2,6
US,Goff,"Kansas, Nemaha",117,1,7
US,Rose Hill,"Kansas, Butler",3695,3,5
US,Cawker City,"Kansas, Mitchell",445,4,5
US,St. John,"Kansas, Stafford",1200,1,0
US,Louisville,"Kansas, Pottawatomie",213,2,3
US,Hillsboro,"Kansas, Marion",2681,2,1
US,Pretty Prairie,"Kansas, Reno",654,6,4
US,Rush Center,"Kansas, Rush",159,1,9
US,Green,"Kansas, Clay",120,1,0
US,Menlo,"Kansas, Thomas",59,5,9
US,Westphalia,"Kansas, Anderson",161,1,1
US,Claflin,"Kansas, Barton",618,6,8
US,Shawnee,"Kansas, Johnson",65513,6,3
US,Fairway,"Kansas, Johnson",3957,3,7
US,Redfield,"Kansas, Bourbon",142,1,2
US,Hanston,"Kansas, Hodgeman",199,1,9
US,Downs,"Kansas, Osborne",846,8,6
US,Hardtner,"Kansas, Barber",162,1,2
US,Detroit,"Kansas, Dickinson",277,2,7
US,McFarland,"Kansas, Wabaunsee",244,2,4
US,Haysville,"Kansas, Sedgwick",11278,1,8
US,Webber,"Kansas, Jewell",23,2,3
US,Elwood,"Kansas, Doniphan",1203,1,3
US,Galena,"Kansas, Cherokee",2512,2,2
US,Independence,"Kansas, Montgomery",9166,9,6
US,Conway Springs,"Kansas, Sumner",1212,1,2
US,Uniontown,"Kansas, Bourbon",264,2,4
US,Long Island,"Kansas, Phillips",124,1,4
US,Longton,"Kansas, Elk",301,3,1
US,Belvue,"Kansas, Pottawatomie",198,1,8
US,Agra,"Kansas, Phillips",252,2,2
US,Emporia,"Kansas, Lyon",24639,2,9
US,Danville,"Kansas, Harper",34,3,4
US,Albert,"Kansas, Barton",169,1,9
US,Eastborough,"Kansas, Sedgwick",754,7,4
US,Leoti,"Kansas, Wichita",1451,1,1
US,Hays,"Kansas, Ellis",21525,2,5
US,Roxbury,"Kansas, McPherson",73,7,3
US,Iuka,"Kansas, Pratt",162,1,2
US,Princeton,"Kansas, Franklin",273,2,3
US,Solomon,"Kansas, Dickinson",1028,1,8
US,Fort Dodge,"Kansas, Ford",181,1,1
US,Lincolnville,"Kansas, Marion",193,1,3
US,Concordia,"Kansas, Cloud",5047,5,7
US,Harper,"Kansas, Harper",1355,1,5
US,Meade,"Kansas, Meade",1624,1,4
US,Nortonville,"Kansas, Jefferson",614,6,4
US,Victoria,"Kansas, Ellis",1191,1,1
US,South Hutchinson,"Kansas, Reno",2507,2,7
US,Mayfield,"Kansas, Sumner",107,1,7
US,Enterprise,"Kansas, Dickinson",804,8,4
US,Mildred,"Kansas, Allen",22,2,2
US,Reserve,"Kansas, Brown",82,8,2
US,Dighton,"Kansas, Lane",925,9,5
US,Lewis,"Kansas, Edwards",429,4,9
US,Pleasanton,"Kansas, Linn",1186,1,6
US,Waterville,"Kansas, Marshall",641,6,1
US,Deerfield,"Kansas, Kearny",711,7,1
US,Tonganoxie,"Kansas, Leavenworth",5384,5,4
US,Silver Lake,"Kansas, Shawnee",1420,1,0
US,New Strawn,"Kansas, Coffey",385,3,5
US,Argonia,"Kansas, Sumner",483,4,3
US,Montezuma,"Kansas, Gray",945,9,5
US,Chanute,"Kansas, Neosho",8994,8,4
US,Radium,"Kansas, Stafford",23,2,3
US,Waldron,"Kansas, Harper",10,1,0
US,Lancaster,"Kansas, Atchison",288,2,8
US,Bird City,"Kansas, Cheyenne",439,4,9
US,Eudora,"Kansas, Douglas",6333,6,3
US,Brewster,"Kansas, Thomas",291,2,1
US,Overbrook,"Kansas, Osage",1014,1,4
US,Bunker Hill,"Kansas, Russell",95,9,5
US,Hillsdale,"Kansas, Miami",244,2,4
US,Courtland,"Kansas, Republic",268,2,8
US,St. George,"Kansas, Pottawatomie",968,9,8
US,Bucklin,"Kansas, Ford",794,7,4
US,Greenleaf,"Kansas, Washington",310,3,0
US,Healy,"Kansas, Lane",241,2,1
US,Wright,"Kansas, Ford",106,1,6
US,Junction City,"Kansas, Geary",38178,3,8
US,Riley,"Kansas, Riley",950,9,0
US,Athol,"Kansas, Smith",40,4,0
US,Scottsville,"Kansas, Mitchell",24,2,4
US,Coldwater,"Kansas, Comanche",778,7,8
US,Bushong,"Kansas, Lyon",33,3,3
US,Oswego,"Kansas, Labette",1719,1,9
US,Sabetha,"Kansas, Nemaha",2523,2,3
US,Powhattan,"Kansas, Brown",75,7,5
US,Scott City,"Kansas, Scott",3680,3,0
US,Turon,"Kansas, Reno",373,3,3
US,Burr Oak,"Kansas, Jewell",159,1,9
US,Kansas City,"Kansas, Wyandotte",152938,1,8
US,Lyndon,"Kansas, Osage",1005,1,5
US,Ozawkie,"Kansas, Jefferson",623,6,3
US,Lucas,"Kansas, Russell",394,3,4
US,Grandview Plaza,"Kansas, Geary",1645,1,5
US,Medicine Lodge,"Kansas, Barber",1901,1,1
US,Newton,"Kansas, Harvey",20370,2,0
US,Bel Aire,"Kansas, Sedgwick",7914,7,4
US,Denton,"Kansas, Doniphan",142,1,2
US,Clay Center,"Kansas, Clay",3955,3,5
US,Altamont,"Kansas, Labette",1025,1,5
US,Herington,"Kansas, Dickinson",2332,2,2
US,Partridge,"Kansas, Reno",242,2,2
US,Burns,"Kansas, Marion",204,2,4
US,Dodge City,"Kansas, Ford",27696,2,6
US,Bluff City,"Kansas, Harper",59,5,9
US,Basehor,"Kansas, Leavenworth",5017,5,7
US,Blue Mound,"Kansas, Linn",274,2,4
US,Altoona,"Kansas, Wilson",380,3,0
US,Mahaska,"Kansas, Washington",77,7,7
US,Columbus,"Kansas, Cherokee",3058,3,8
US,Hutchinson,"Kansas, Reno",42940,4,0
US,Tribune,"Kansas, Greeley",756,7,6
US,Palco,"Kansas, Rooks",275,2,5
US,Virgil,"Kansas, Greenwood",65,6,5
US,Ford,"Kansas, Ford",221,2,1
US,Scammon,"Kansas, Cherokee",448,4,8
US,South Haven,"Kansas, Sumner",351,3,1
US,Sun City,"Kansas, Barber",50,5,0
US,Seneca,"Kansas, Nemaha",2039,2,9
US,Liberal,"Kansas, Seward",19636,1,6
US,Elkhart,"Kansas, Morton",1869,1,9
US,Everest,"Kansas, Brown",276,2,6
US,Mount Hope,"Kansas, Sedgwick",805,8,5
US,Republic,"Kansas, Republic",108,1,8
US,Liebenthal,"Kansas, Rush",96,9,6
US,Collyer,"Kansas, Trego",105,1,5
US,Munjor,"Kansas, Ellis",201,2,1
US,Walton,"Kansas, Harvey",235,2,5
US,Ogden,"Kansas, Riley",1985,1,5
US,Smolan,"Kansas, Saline",240,2,0
US,Harveyville,"Kansas, Wabaunsee",245,2,5
US,Elk City,"Kansas, Montgomery",296,2,6
US,Tescott,"Kansas, Ottawa",305,3,5
US,Mound Valley,"Kansas, Labette",378,3,8
US,Marion,"Kansas, Marion",1801,1,1
US,Caldwell,"Kansas, Sumner",1009,1,9
US,Burlington,"Kansas, Coffey",2390,2,0
US,Edgerton,"Kansas, Johnson",1771,1,1
US,Cunningham,"Kansas, Kingman",452,4,2
US,Wakefield,"Kansas, Clay",925,9,5
US,Galva,"Kansas, McPherson",865,8,5
US,Elmdale,"Kansas, Chase",53,5,3
US,Milton,"Kansas, Sumner",169,1,9
US,Dorrance,"Kansas, Russell",184,1,4
US,Garden Plain,"Kansas, Sedgwick",898,8,8
US,Oberlin,"Kansas, Decatur",1736,1,6
US,Olathe,"Kansas, Johnson",137472,1,2
US,Easton,"Kansas, Leavenworth",260,2,0
US,Winona,"Kansas, Logan",160,1,0
US,Arcadia,"Kansas, Crawford",309,3,9
US,Edwardsville,"Kansas, Wyandotte",4498,4,8
US,Franklin,"Kansas, Crawford",667,6,7
US,Seward,"Kansas, Stafford",63,6,3
US,Yates Center,"Kansas, Woodson",1335,1,5
US,Assaria,"Kansas, Saline",408,4,8
US,Stockton,"Kansas, Rooks",1290,1,0
US,Durham,"Kansas, Marion",106,1,6
US,New Albany,"Kansas, Wilson",52,5,2
US,Russell,"Kansas, Russell",4069,4,9
US,Meriden,"Kansas, Jefferson",796,7,6
US,Peru,"Kansas, Chautauqua",131,1,1
US,Milford,"Kansas, Geary",542,5,2
US,Gove City,"Kansas, Gove",72,7,2
US,McCune,"Kansas, Crawford",409,4,9
US,Jetmore,"Kansas, Hodgeman",831,8,1
US,Fulton,"Kansas, Bourbon",158,1,8
US,Edna,"Kansas, Labette",413,4,3
US,Linn Valley,"Kansas, Linn",847,8,7
US,North Newton,"Kansas, Harvey",1773,1,3
US,Holcomb,"Kansas, Finney",2112,2,2
US,Lost Springs,"Kansas, Marion",68,6,8
US,Neosho Rapids,"Kansas, Lyon",263,2,3
US,Osborne,"Kansas, Osborne",1339,1,9
US,Cassoday,"Kansas, Butler",126,1,6
US,Spring Hill,"Kansas, Johnson",6635,6,5
US,Beloit,"Kansas, Mitchell",3187,3,7
US,Wallace,"Kansas, Wallace",60,6,0
US,Windom,"Kansas, McPherson",126,1,6
US,Edmond,"Kansas, Norton",46,4,6
US,Hamilton,"Kansas, Greenwood",246,2,6
US,Belpre,"Kansas, Edwards",85,8,5
US,Elbing,"Kansas, Butler",226,2,6
US,Zenda,"Kansas, Kingman",80,8,0
US,Burlingame,"Kansas, Osage",883,8,3
US,Glen Elder,"Kansas, Mitchell",431,4,1
US,Lyons,"Kansas, Rice",3481,3,1
US,Haviland,"Kansas, Kiowa",677,6,7
US,Towanda,"Kansas, Butler",1470,1,0
US,Grantville,"Kansas, Jefferson",84,8,4
US,Bennington,"Kansas, Ottawa",636,6,6
US,Plains,"Kansas, Meade",1082,1,2
US,Moscow,"Kansas, Stevens",308,3,8
US,Hartford,"Kansas, Lyon",367,3,7
US,Corning,"Kansas, Nemaha",163,1,3
US,Coats,"Kansas, Pratt",80,8,0
US,Delia,"Kansas, Jackson",179,1,9
US,Roeland Park,"Kansas, Johnson",6772,6,2
US,Preston,"Kansas, Pratt",150,1,0
US,Jewell,"Kansas, Jewell",398,3,8
US,Wellsville,"Kansas, Franklin",1809,1,9
US,Allen,"Kansas, Lyon",174,1,4
US,Effingham,"Kansas, Atchison",519,5,9
US,Rozel,"Kansas, Pawnee",146,1,6
US,Canton,"Kansas, McPherson",708,7,8
US,Clearwater,"Kansas, Sedgwick",2524,2,4
US,Larned,"Kansas, Pawnee",4529,4,9
US,Marysville,"Kansas, Marshall",2916,2,6
US,Abbyville,"Kansas, Reno",87,8,7
US,Rosalia,"Kansas, Butler",127,1,7
US,Scandia,"Kansas, Republic",347,3,7
US,Madison,"Kansas, Greenwood",636,6,6
US,Phillipsburg,"Kansas, Phillips",2538,2,8
US,Delphos,"Kansas, Ottawa",342,3,2
US,Troy,"Kansas, Doniphan",980,9,0
US,Timken,"Kansas, Rush",69,6,9
US,Bern,"Kansas, Nemaha",164,1,4
US,Lansing,"Kansas, Leavenworth",11947,1,7
US,Otis,"Kansas, Rush",265,2,5
US,Mound City,"Kansas, Linn",681,6,1
US,Hoyt,"Kansas, Jackson",642,6,2
US,Olmitz,"Kansas, Barton",109,1,9
US,Fairview,"Kansas, Brown",249,2,9
US,Gem,"Kansas, Thomas",85,8,5
US,Andale,"Kansas, Sedgwick",997,9,7
US,Cedar Point,"Kansas, Chase",27,2,7
US,Savonburg,"Kansas, Allen",102,1,2
US,Bison,"Kansas, Rush",237,2,7
US,Isabel,"Kansas, Barber",84,8,4
US,Hunnewell,"Kansas, Sumner",64,6,4
US,Parkerville,"Kansas, Morris",58,5,8
US,Dexter,"Kansas, Cowley",274,2,4
US,Herndon,"Kansas, Rawlins",126,1,6
US,Willard,"Kansas, Shawnee",91,9,1
US,Sylvan Grove,"Kansas, Lincoln",275,2,5
US,Reading,"Kansas, Lyon",230,2,0
US,Clayton,"Kansas, Norton",56,5,6
US,Morrowville,"Kansas, Washington",148,1,8
US,Russell Springs,"Kansas, Logan",24,2,4
US,Damar,"Kansas, Rooks",129,1,9
US,Colony,"Kansas, Anderson",409,4,9
US,Iola,"Kansas, Allen",5377,5,7
US,Olivet,"Kansas, Osage",66,6,6
US,Howard,"Kansas, Elk",601,6,1
US,Wamego,"Kansas, Pottawatomie",4752,4,2
US,Longford,"Kansas, Clay",71,7,1
US,Elgin,"Kansas, Chautauqua",82,8,2
US,Plevna,"Kansas, Reno",97,9,7
US,Ulysses,"Kansas, Grant",6025,6,5
US,Hoxie,"Kansas, Sheridan",1194,1,4
US,Sterling,"Kansas, Rice",2230,2,0
US,Belle Plaine,"Kansas, Sumner",1581,1,1
US,Kickapoo Site 1,"Kansas, Brown",63,6,3
US,Susank,"Kansas, Barton",32,3,2
US,Lakin,"Kansas, Kearny",2205,2,5
US,Kickapoo Site 5,"Kansas, Brown",48,4,8
US,Harris,"Kansas, Anderson",0,0,0
US,Woodbine,"Kansas, Dickinson",169,1,9
US,Wellington,"Kansas, Sumner",7450,7,0
US,Severy,"Kansas, Greenwood",232,2,2
US,Eureka,"Kansas, Greenwood",2362,2,2
US,New Cambria,"Kansas, Saline",124,1,4
US,Speed,"Kansas, Phillips",35,3,5
US,McDonald,"Kansas, Rawlins",155,1,5
US,Natoma,"Kansas, Osborne",311,3,1
US,Bronson,"Kansas, Bourbon",311,3,1
US,Lake Quivira,"Kansas, Johnson",935,9,5
US,Englewood,"Kansas, Clark",69,6,9
US,Beverly,"Kansas, Lincoln",149,1,9
US,Pittsburg,"Kansas, Crawford",22899,2,9
US,Lebanon,"Kansas, Smith",202,2,2
US,Marquette,"Kansas, McPherson",610,6,0
US,Garnett,"Kansas, Anderson",3178,3,8
US,Elsmore,"Kansas, Allen",68,6,8
US,Ellis,"Kansas, Ellis",1982,1,2
US,Willis,"Kansas, Brown",38,3,8
US,Kismet,"Kansas, Seward",442,4,2
US,Dresden,"Kansas, Decatur",40,4,0
US,Esbon,"Kansas, Jewell",91,9,1
US,Cullison,"Kansas, Pratt",100,1,0
US,Baxter Springs,"Kansas, Cherokee",4753,4,3
US,Cambridge,"Kansas, Cowley",82,8,2
US,Niotaze,"Kansas, Chautauqua",75,7,5
US,Stark,"Kansas, Neosho",67,6,7
US,Park City,"Kansas, Sedgwick",7729,7,9
US,Hanover,"Kansas, Washington",664,6,4
US,Tipton,"Kansas, Mitchell",198,1,8
US,Milan,"Kansas, Sumner",78,7,8
US,Little River,"Kansas, Rice",527,5,7
US,Minneapolis,"Kansas, Ottawa",1960,1,0
US,Ottawa,"Kansas, Franklin",12147,1,7
US,Wheaton,"Kansas, Pottawatomie",107,1,7
US,Udall,"Kansas, Cowley",718,7,8
US,Havana,"Kansas, Montgomery",94,9,4
US,Scranton,"Kansas, Osage",682,6,2
US,Parsons,"Kansas, Labette",9572,9,2
US,Wilroads Gardens,"Kansas, Ford",425,4,5
US,Langdon,"Kansas, Reno",40,4,0
US,Piqua,"Kansas, Woodson",69,6,9
US,Whiting,"Kansas, Jackson",184,1,4
US,Bassett,"Kansas, Allen",21,2,1
US,Coolidge,"Kansas, Hamilton",94,9,4
US,Cheney,"Kansas, Sedgwick",2170,2,0
US,Mission Woods,"Kansas, Johnson",195,1,5
US,Waverly,"Kansas, Coffey",549,5,9
US,Vassar,"Kansas, Osage",835,8,5
US,Syracuse,"Kansas, Hamilton",1769,1,9
US,Alma,"Kansas, Wabaunsee",783,7,3
US,Strong City,"Kansas, Chase",461,4,1
US,Kiowa,"Kansas, Barber",964,9,4
US,Hepler,"Kansas, Crawford",131,1,1
US,Valley Center,"Kansas, Sedgwick",7300,7,0
US,Neodesha,"Kansas, Wilson",2393,2,3
US,Beattie,"Kansas, Marshall",189,1,9
US,Munden,"Kansas, Republic",93,9,3
US,Wathena,"Kansas, Doniphan",1319,1,9
US,Norwich,"Kansas, Kingman",453,4,3
US,Soldier,"Kansas, Jackson",135,1,5
US,Florence,"Kansas, Marion",440,4,0
US,Valley Falls,"Kansas, Jefferson",1138,1,8
US,WaKeeney,"Kansas, Trego",1792,1,2
US,Ramona,"Kansas, Marion",179,1,9
US,Vining,"Kansas, Clay",41,4,1
US,Cottonwood Falls,"Kansas, Chase",875,8,5
US,McCracken,"Kansas, Rush",177,1,7
US,Westmoreland,"Kansas, Pottawatomie",758,7,8
US,Byers,"Kansas, Pratt",35,3,5
US,Galesburg,"Kansas, Neosho",119,1,9
US,Greeley,"Kansas, Anderson",296,2,6
US,Geuda Springs,"Kansas, Sumner",178,1,8
US,Robinson,"Kansas, Brown",226,2,6
US,Osage City,"Kansas, Osage",2549,2,9
US,Copeland,"Kansas, Gray",294,2,4
US,Johnson City,"Kansas, Stanton",1377,1,7
US,Welda,"Kansas, Anderson",86,8,6
US,Mankato,"Kansas, Jewell",808,8,8
US,LeRoy,"Kansas, Coffey",540,5,0
US,Barnard,"Kansas, Lincoln",65,6,5
US,Mission,"Kansas, Johnson",9409,9,9
US,Auburn,"Kansas, Shawnee",1222,1,2
US,Logan,"Kansas, Phillips",547,5,7
US,Fort Riley,"Kansas, Riley",7808,7,8
US,El Dorado,"Kansas, Butler",14692,1,2
US,Formoso,"Kansas, Jewell",84,8,4
US,Lowell,"Kansas, Cherokee",364,3,4
US,Asherville,"Kansas, Mitchell",0,0,0
US,Cedar Vale,"Kansas, Chautauqua",526,5,6
US,Hunter,"Kansas, Mitchell",56,5,6
US,Spivey,"Kansas, Kingman",80,8,0
US,Merriam,"Kansas, Johnson",11212,1,2
US,Oxford,"Kansas, Sumner",1012,1,2
US,Odin,"Kansas, Barton",94,9,4
US,Mapleton,"Kansas, Bourbon",82,8,2
US,St. Francis,"Kansas, Cheyenne",1304,1,4
US,White City,"Kansas, Morris",562,5,2
US,Kickapoo Site 2,"Kansas, Brown",64,6,4
US,Kickapoo Site 7,"Kansas, Brown",27,2,7
US,Randolph,"Kansas, Riley",158,1,8
US,Mulvane,"Kansas, Sumner",6359,6,9
US,Kickapoo Site 6,"Kansas, Brown",35,3,5
US,Perry,"Kansas, Jefferson",906,9,6
US,Kensington,"Kansas, Smith",446,4,6
US,Eskridge,"Kansas, Wabaunsee",505,5,5
US,Paradise,"Kansas, Russell",49,4,9
US,Lawrence,"Kansas, Douglas",97341,9,1
US,Randall,"Kansas, Jewell",62,6,2
US,Benedict,"Kansas, Wilson",68,6,8
US,Belleville,"Kansas, Republic",1895,1,5
US,Arlington,"Kansas, Reno",453,4,3
US,Blue Rapids,"Kansas, Marshall",966,9,6
US,Humboldt,"Kansas, Allen",1802,1,2
US,Topeka,"Kansas, Shawnee",148960,1,0
US,Nickerson,"Kansas, Reno",1009,1,9
US,Kipp,"Kansas, Saline",115,1,5
US,Park,"Kansas, Gove",116,1,6
US,Moundridge,"Kansas, McPherson",1874,1,4
US,Prescott,"Kansas, Linn",269,2,9
US,Garfield,"Kansas, Pawnee",179,1,9
US,Wilson,"Kansas, Ellsworth",754,7,4
US,Roseland,"Kansas, Cherokee",72,7,2
US,Abilene,"Kansas, Dickinson",6575,6,5
US,Cherokee,"Kansas, Crawford",706,7,6
US,Burrton,"Kansas, Harvey",874,8,4
US,Smith Center,"Kansas, Smith",1610,1,0
US,Halstead,"Kansas, Harvey",2054,2,4
US,Portis,"Kansas, Osborne",96,9,6
US,Sedgwick,"Kansas, Harvey",1665,1,5
